,,,source,author,title,description,url,urlToImage,publishedAt,content,category,country
,,,"{'id': None, 'name': 'Livemint'}",Livemint,"Garena Free Fire Max redeem codes for May 31, 2023: Get revolt weapon loot crate, diamonds voucher, and more | Mint - Mint","Garena Free Fire Max redeem codes offer in-game items like weapons, diamonds, skins, etc. Developers update these codes daily and players can redeem them on a dedicated microsite. The codes are available for a limited time and for the first 500 users only. Acâ€¦",https://www.livemint.com/technology/tech-news/garena-free-fire-max-redeem-codes-for-may-31-2023-get-revolt-weapon-loot-crate-diamonds-voucher-and-more-11685501660301.html,https://www.livemint.com/lm-img/img/2023/05/31/600x338/gg_1668573752178_1685501846031.png,2023-05-31T02:57:45Z,"Garena Free Fire Max redeem codes can be used to win in-game items like weapons, diamonds, skins and more. These 12 digit alphanumeric codes consist of capital letters and numbers. For those unaware,â€¦ [+1950 chars]",technology,in
,,,"{'id': None, 'name': 'Deccan Herald'}",Reuters,Microsoft says UK regulator an 'outlier' for blocking Activision deal - Deccan Herald,"Microsoft on Tuesday accused Britain's anti-trust regulator of being a global ""outlier"" in blocking its $69 billion takeover of ""Call of Duty"" maker Activision Blizzard. The Competition and Markets Authority (CMA) vetoed the deal in April, saying it could hurâ€¦",https://www.deccanherald.com/business/business-news/microsoft-says-uk-regulator-an-outlier-for-blocking-activision-deal-1223511.html,https://www.deccanherald.com/sites/dh/files/articleimages/2023/05/31/microsoft-afp-1210831-1681828818-1223511-1685501280.jpg,2023-05-31T02:48:00Z,"Microsoft on Tuesday accused Britain's anti-trust regulator of being a global ""outlier"" in blocking its $69 billion takeover of ""Call of Duty"" maker Activision Blizzard.
The Competition and Markets â€¦ [+1951 chars]",technology,in
,,,"{'id': None, 'name': 'XDA Developers'}",Timi Cantisano,Google discontinued support for the first-generation Chromecast - XDA Developers,"It looks like Google quietly discontinued support for its original Chromecast, with the information now coming to light.",https://www.xda-developers.com/google-chromecast-2013-end-support/,https://static1.xdaimages.com/wordpress/wp-content/uploads/2023/05/screenshot-2023-05-30-at-7-28-06-pm.png,2023-05-31T02:38:00Z,"Apparently, Google quietly ended support for its very first Chromecast last month, ending a ten-year run of updates. The first Chromecast made its debut in 2013, and since then, many more have been aâ€¦ [+1709 chars]",technology,in
,,,"{'id': None, 'name': 'Livemint'}",Livemint,Google to impose strict guidelines for personal loans apps on Play Store from 31 May; here's what it is | Mint - Mint,"Google will revise its Personal Loans policy from May 31 to prevent personal loan apps from accessing sensitive data, such as photos and contacts.",https://www.livemint.com/technology/google-to-impose-strict-guidelines-for-personal-loans-applications-on-play-store-from-31-may-heres-what-it-is-11685495176553.html,https://www.livemint.com/lm-img/img/2023/05/31/600x338/GOOGLE-ACCOUNTS--0_1684395559160_1685497064370.JPG,2023-05-31T01:43:35Z,Google will be imposing strict guidelines that will take effect on May 31 for personal loan applications that expose consumers to deceptive or risky financial products or services. The tech giant is â€¦ [+2458 chars],technology,in
,,,"{'id': None, 'name': 'CNBCTV18'}",https://www.cnbctv18.com,Moto Razr 40 Ultra to OnePlus Nord 3: A look at smartphones to be launched in June - CNBCTV18,"Top brands including OnePlus, Samsung, Realme, and Motorola are gearing up to introduceÂ their latest models in the month of June.",https://www.cnbctv18.com/technology/moto-razr-40-ultra-to-oneplus-nord-3-a-look-at-smartphones-to-be-launched-in-june-16807401.htm,https://images.cnbctv18.com/wp-content/uploads/2019/11/razr-pdp-fullbleedhalf-phoneintro-d-e1677746811828-1019x573.jpg,2023-05-31T01:02:13Z,"Several top smartphone brands are gearing up to introduce their latest cutting-edge innovations in the month of June. Brands such as OnePlus, Realme, and Motorola have devices like the Nord 3, 11 Proâ€¦ [+209 chars]",technology,in
,,,"{'id': None, 'name': 'Hindustan Times'}",Tuhin Das Mahapatra,Witness the breathtaking regional variant of Incineroar in the Pokemon fan-art - Hindustan Times,"The captivating Fire/Ice regional variant of Incineroar in the Pokemon fan art community, experience the fusion of elemental powers and feline grace.",https://www.hindustantimes.com/technology/witness-the-breathtaking-fire-ice-regional-variant-of-incineroar-in-the-pokemon-fan-artwork-101685469728442.html,https://www.hindustantimes.com/ht-img/img/2023/05/30/1600x900/ezgif-3-13db03efa4_1685470019369_1685470026035.jpg,2023-05-31T00:39:54Z,"In the vibrant world of Pokemon fan art and creative ingenuity, creativity knows no bounds.
Incineroar. (Image Credit: Pokemon Wiki)
Recently, a skilled artist has captured the imagination of the câ€¦ [+2660 chars]",technology,in
,,,"{'id': None, 'name': 'SiliconANGLE News'}",,Spyware discovered in 101 Android apps downloaded 421M times - SiliconANGLE News,Spyware discovered in 101 Android apps downloaded 421M times - SiliconANGLE,https://siliconangle.com/2023/05/30/spyware-discovered-101-android-apps-downloaded-421m-times/,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2017/10/Android_logo_with_Blender_2.png,2023-05-30T23:55:23Z,"A previously unknown form of Android spyware has been discovered in a marketing software development kit used in 101 applications that have been downloaded an estimated 421 million times.
DetailedÂ tâ€¦ [+3208 chars]",technology,in
,,,"{'id': None, 'name': 'Android Police'}",Louis Pavlakos,Motorola unveils the Moto G Stylus 5G (2023) - Android Police,Not to be confused with the Moto G Stylus (2023),https://www.androidpolice.com/moto-g-stylus-5g-2023-announced/,https://static1.anpoimages.com/wordpress/wp-content/uploads/2023/05/moto-g-stylus-5g-2023-group-hero.jpg,2023-05-30T21:41:00Z,"Motorola is priming itself to have a big year. Between the excellent Moto Edge+ (2023) and a flurry of other recently revealed devices, it seems like there's something for everyone. The company isn'tâ€¦ [+2666 chars]",technology,in
,,,"{'id': None, 'name': 'InfoQ.com'}",Sergio De Simone,OpenAI Launches its Official ChatGPT App for iOS - InfoQ.com,"OpenAI made its official ChatGPT app available on the US App Store, providing voice-based input, GPT-4 support for paying users, and faster response times. The company said they will soon start the roll out to additional countries and that an Android version â€¦",https://www.infoq.com/news/2023/05/openai-chatgpt-ios-app/,https://res.infoq.com/news/2023/05/openai-chatgpt-ios-app/en/headerimage/openai-chatgpt-ios-app-1685475766736.jpeg,2023-05-30T20:00:15Z,"OpenAI made its official ChatGPT app available on the US App Store, providing voice-based input, GPT-4 support for paying users, and faster response times. The company said they will soon start the râ€¦ [+2350 chars]",technology,in
,,,"{'id': None, 'name': 'gizmochina'}",gizmochina,Best TV for Xbox 2023 - gizmochina,,https://www.gizmochina.com/guides/best-tv-for-xbox-2023/,,2023-05-30T19:53:08Z,,technology,in
,,,"{'id': None, 'name': 'Space.com'}",Josh Dinner,Relive SpaceX Starship's epic launch in amazing highlight video - Space.com,It was almost too dramatic to believe.,https://www.space.com/spacex-starships-launch-highlights-video,https://cdn.mos.cms.futurecdn.net/83jXfNZmts7jiNTCFmdooh-1200-80.jpeg,2023-05-30T19:40:46Z,"The first test launch of SpaceX's fully stacked Starship happened just over a month ago, and recently released footage shows just how amazing the shakedown flight was before the rocket met its fiery â€¦ [+3229 chars]",technology,in
,,,"{'id': None, 'name': 'ThePrint'}",ANI,Screen sharing feature coming to WhatsApp for Android users - ThePrint,"Washington [US], May 30 (ANI): WhatsApp keeps its users engaged with new features and updates for the platform. Now it appears like Android phones are constantly a beat behind iOS in the view of app developers. According to the Mashable website, screen sharinâ€¦",https://theprint.in/tech/screen-sharing-feature-coming-to-whatsapp-for-android-users/1603409/,,2023-05-30T18:16:49Z,"Washington [US], May 30 (ANI): WhatsApp keeps its users engaged with new features and updates for the platform. Now it appears like Android phones are constantly a beat behind iOS in the view of app â€¦ [+1816 chars]",technology,in
,,,"{'id': None, 'name': 'Notebookcheck.net'}",Deirdre O'Donnell,OnePlus 11 Marble Odyssey edition is coming to India in June 2023 - Notebookcheck.net,"OnePlus has announced that it is releasing a special edition of its current flagship Android smartphone for its fans in India. Its new Marble Odyssey finish is made of ""3D crystalline rock"" that falls into a pattern that may vary from unit to unit, making eacâ€¦",https://www.notebookcheck.net/OnePlus-11-Marble-Odyssey-edition-is-coming-to-India-in-June-2023.722243.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/a8636a47_b70b_42d4_86ab_a149e7d62833._CR001200628_AC_SX764_QL70_.jpeg,2023-05-30T17:27:17Z,"OnePlus has announced that the Special Edition developed in 2023 for its flagship 11 will be available to more of its fans soon. It has been re-branded to ""Marble Odyssey"" for its upcoming outing in â€¦ [+712 chars]",technology,in
,,,"{'id': None, 'name': 'Notebookcheck.net'}",Alex Alderson,Redmi Note 12T Pro: Xiaomi releases new mid-range model with 144 Hz display - Notebookcheck.net,"The Redmi Note 12T Pro is Xiaomi's latest mid-range smartphone and the second Redmi Note 12 series model released this month. Offered with a MediaTek Dimensity 8200 Ultra chipset and up to 12 GB of RAM, the Redmi Note 12T Pro also has a 144 Hz display backed â€¦",https://www.notebookcheck.net/Redmi-Note-12T-Pro-Xiaomi-releases-new-mid-range-model-with-144-Hz-display.722237.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/Untitledredminote12tprolaunch.jpg,2023-05-30T17:16:21Z,"Xiaomi has now launched the Redmi Note 12T Pro, its second MediaTek Dimensity 8200 Ultra-powered smartphone released this month after the CIVI 3. The subject of a short teaser campaign, the Redmi Notâ€¦ [+1624 chars]",technology,in
,,,"{'id': None, 'name': 'India.com'}",https://www.india.com/author/ians/,"WhatsApp Rolls Out 'Status Archive' Feature On Android, Hereâ€™s How It Is Helpful For For Businesses - India.com",This new WhatsApp feature could be very useful for businesses as it will allow them to republish a status from their archive and share it with their customers again in order to improve their business.,https://www.india.com/technology/whatsapp-rolls-out-status-archive-feature-on-android-heres-how-it-is-helpful-for-for-businesses-6081054/,https://static.india.com/wp-content/uploads/2019/12/WhatsApp-logo-photo-805px.jpg,2023-05-30T14:37:08Z,This new WhatsApp feature could be very useful for businesses as it will allow them to republish a status from their archive and share it with their customers again in order to improve their businessâ€¦ [+1679 chars],technology,in
,,,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Soumya Joy,"Best 5G Phone Under 20000: OnePlus Nord, Samsung Galaxy, iQOO And More - Indiatimes.com","Most Searched Products News: After much research, we have listed in this article some of the best 5g phones under 20000. This list includes Samsung Galaxy M33, OnePlus Nord CE 3 Lite, OnePlus Nord CE 2 Lite, iQOO Z7 and more.",https://timesofindia.indiatimes.com/most-searched-products/mobile-phones/mobiles/best-5g-phone-under-20000-oneplus-nord-samsung-galaxy-iqoo-and-more/articleshow/100627186.cms,"https://static.toiimg.com/thumb/msid-100627259,width-1070,height-580,imgsize-48862,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-05-30T14:21:00Z,"Are you searching for the best 5G phones under 20000? Thanks to us we have listed here some of the top options. These smartphones come with 5G connectivity, are from top brands and cost you less thanâ€¦ [+10 chars]",technology,in
,,,"{'id': None, 'name': 'Technosports.co.in'}",Abhishek Jha,Best Neckband Under 2000 INR in India: Here's a complete list - TechnoSports Media Group,"If you're looking for the best neckband under 2000 in India, we've curated a list of top contenders that offer great sound quality and features without breaking the bank.",https://technosports.co.in/best-neckband-under-2000/,https://cdn108.technosports.co.in/wp-content/uploads/2022/04/OnePlus-Bullets-Wireless-Z2-Review-TechnoSports.co_.in-11-1024x555.jpg,2023-05-30T13:42:22Z,"Neckband-style headphones have gained immense popularity due to their convenience, portability, and stylish design. If youâ€™re looking for the best neckband under 2000 in India, weâ€™ve curated a list oâ€¦ [+3543 chars]",technology,in
,,,"{'id': None, 'name': 'CNBCTV18'}",CNBCTV18.COM,Samsung plans to develop chips for mixed reality devices: Report - CNBCTV18,"Apple is expected to reveal its own VR headset, tentatively named Reality Pro, at its annual Worldwide Developer Conference (WWDC) 2023 on June 5.",https://www.cnbctv18.com/technology/samsung-plans-to-develop-chips-for-mixed-reality-devices-report-16809571.htm,https://images.cnbctv18.com/wp-content/uploads/2022/07/Samsung-2-1019x573.jpg,2023-05-30T13:39:39Z,,technology,in
,,,"{'id': None, 'name': 'Hindustan Times'}",HT Correspondent,Environment Week to begin at Prayagrajâ€™s IIIT-A from May 31 - Hindustan Times,A campus-level environmental initiative will start from May 31 by downloading the â€˜Meri LiFEâ€™ application to come together and unite in the commitment to sustainability.,https://www.hindustantimes.com/cities/others/iiita-organizes-week-long-environmental-programme-with-meri-life-app-and-plantation-drive-to-promote-sustainability-and-green-campus-101685453875884.html,https://www.hindustantimes.com/ht-img/img/2023/05/30/1600x900/The-IIITA-campus-in-Prayagraj--HT-File-Photo-_1685454167208.jpg,2023-05-30T13:37:55Z,"A week-long programme will be organised by the Indian Institute of Information Technology, Allahabad (IIIT-A) as part of the Environment Week celebrations, on its Jhalwa campus, from Wednesday. 
Theâ€¦ [+3226 chars]",technology,in
,,,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TIMESOFINDIA.COM,10 beauty hacks Korean women swear by - Times of India,Try these South Korean beauty hacks.,https://timesofindia.indiatimes.com/life-style/beauty/10-beauty-hacks-korean-women-swear-by/articleshow/100623139.cms,"https://static.toiimg.com/thumb/msid-100623139,width-1070,height-580,imgsize-19290,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-05-30T13:30:00Z,Follow these tips to improve your skin healthIf you want to get that flawless skin and youthful glow then follow these tips to improve the health of your skin.,technology,in
,,,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TIMESOFINDIA.COM,"iQoo Neo 7 Pro surfaces on Geekbench, listing suggest Qualcomm chipset, Android 13 OS and more - Times of India",iQoo Neo 7 5G smartphone has surfaced on Geekbench with model number I2217 and is expected to be launched soon. It is powered by an octa-core chipset,https://timesofindia.indiatimes.com/gadgets-news/iqoo-neo-7-pro-surfaces-on-geekbench-listing-suggest-qualcomm-chipset-android-13-os-and-more/articleshow/100626576.cms,"https://static.toiimg.com/thumb/msid-100626550,width-1070,height-580,imgsize-23630,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-05-30T13:29:00Z,"5G phones with 16MP front, 64MP rear camera under Rs 25K",technology,in
